PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": false, ""timestamp"": ""2025-05-12T12:00:27.471716+00:00Z""}";0;FALSE;17.470.513.717.618.600;4.649.162.292.480.460
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.590273+00:00Z""}";0;FALSE;17.470.513.718.791.800;1.173.253.059.387.200
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.590822+00:00Z""}";0;FALSE;1.747.051.371.879.660;47.516.822.814.941.400
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.591374+00:00Z""}";0;FALSE;17.470.513.718.799.700;3.094.673.156.738.280
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.591741+00:00Z""}";0;FALSE;17.470.513.718.814.300;14.591.217.041.015.600
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensRedLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.592711+00:00Z""}";0;FALSE;17.470.513.718.816.700;2.391.338.348.388.670
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensImpulseCounterRaw;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.593082+00:00Z""}";0;FALSE;17.470.513.718.818.200;14.901.161.193.847.600
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensInputLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.670810+00:00Z""}";0;FALSE;17.470.513.719.596.800;778.651.237.487.793
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensMiddleLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.671393+00:00Z""}";0;FALSE;1.747.051.371.959.920;2.391.338.348.388.670
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensWhiteLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.671899+00:00Z""}";0;FALSE;17.470.513.719.603.300;4.074.573.516.845.700
PLC/Island 1/SortingLine/SortingLine01/measurements/input/sortingLineSensBlueLightBarrier;"{""value"": true, ""timestamp"": ""2025-05-12T12:00:27.672331+00:00Z""}";0;FALSE;1.747.051.371.961.410;10.826.587.677.001.900
